dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,bubble,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,1023,10,1.555321e-10,1.978966e-13,3.026364e-13,9.516000e+00,2.203100e+01,9.516000e-03,2.203100e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,1023,9,1.231362e-10,5.155736e-13,9.928239e-13,8.790000e+00,1.277600e+01,8.790000e-03,1.277600e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,1023,8,3.450376e-10,1.668596e-12,3.390704e-12,7.379000e+00,1.894400e+01,7.379000e-03,1.894400e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,1023,8,9.540838e-11,1.737369e-13,3.523223e-13,6.715000e+00,1.511700e+01,6.715000e-03,1.511700e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,1023,9,2.586024e-10,2.933014e-15,1.000589e-14,7.400000e+00,1.880900e+01,7.400000e-03,1.880900e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,1023,10,7.651991e-10,1.681390e-14,3.969741e-14,9.087000e+00,1.943300e+01,9.087000e-03,1.943300e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,1023,12,2.763791e-10,8.643524e-15,1.904900e-14,8.290000e+00,1.332200e+01,8.290000e-03,1.332200e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,1023,13,7.891339e-10,3.589232e-14,7.373269e-14,8.937000e+00,1.090000e+01,8.937000e-03,1.090000e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,1023,15,5.005469e-10,2.649822e-14,5.167047e-14,1.175800e+01,1.573600e+01,1.175800e-02,1.573600e-02,1.000000e-09,15,1,true
2,bubble,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,1023,15,6.034687e-09,4.690105e-13,8.558293e-13,9.490000e+00,1.229600e+01,9.490000e-03,1.229600e-02,1.000000e-09,15,1,false
2,bubble,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,1023,15,5.742278e-08,6.001131e-12,1.119133e-11,9.560000e+00,1.157000e+01,9.560000e-03,1.157000e-02,1.000000e-09,15,1,false
2,bubble,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,1023,10,1.555264e-10,1.979941e-13,3.027162e-13,8.417000e+00,1.532700e+01,8.417000e-03,1.532700e-02,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,1023,9,1.231199e-10,5.140744e-13,9.889381e-13,1.295200e+01,2.715700e+01,1.295200e-02,2.715700e-02,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,1023,8,3.451590e-10,1.669182e-12,3.392744e-12,6.129000e+00,1.389200e+01,6.129000e-03,1.389200e-02,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,1023,8,9.535102e-11,1.732162e-13,3.523709e-13,6.350000e+00,1.065000e+01,6.350000e-03,1.065000e-02,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,1023,9,2.585731e-10,3.125124e-15,1.056100e-14,7.656000e+00,1.006900e+01,7.656000e-03,1.006900e-02,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,1023,10,7.651970e-10,1.683481e-14,4.014150e-14,7.051000e+00,1.545900e+01,7.051000e-03,1.545900e-02,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,1023,12,2.764396e-10,8.581946e-15,1.917910e-14,8.108000e+00,9.948000e+00,8.108000e-03,9.948000e-03,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,1023,13,7.890774e-10,3.589504e-14,7.365809e-14,1.020100e+01,1.294100e+01,1.020100e-02,1.294100e-02,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,1023,15,5.005345e-10,2.659371e-14,5.171905e-14,1.107800e+01,1.373100e+01,1.107800e-02,1.373100e-02,1.000000e-09,15,1,true
2,bubble,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,1023,15,6.034708e-09,4.689136e-13,8.552672e-13,9.292000e+00,1.137800e+01,9.292000e-03,1.137800e-02,1.000000e-09,15,1,false
2,bubble,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,1023,15,5.742305e-08,6.000971e-12,1.119010e-11,1.038400e+01,1.261400e+01,1.038400e-02,1.261400e-02,1.000000e-09,15,1,false
2,bubble,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,1023,7,9.111907e-11,1.116696e-15,3.552714e-15,8.767900e+01,9.453600e+01,8.767900e-02,9.453600e-02,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,1023,5,4.490506e-10,1.738319e-14,3.675532e-14,6.379900e+01,7.080000e+01,6.379900e-02,7.080000e-02,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,1023,6,4.879838e-11,1.104887e-14,2.092077e-14,7.616600e+01,9.582000e+01,7.616600e-02,9.582000e-02,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,1023,6,6.711602e-10,1.064656e-15,3.302913e-15,7.894600e+01,8.759800e+01,7.894600e-02,8.759800e-02,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.20,mg_exact,cuda,double,1023,7,6.137848e-10,6.441878e-16,2.102485e-15,9.040000e+01,1.008060e+02,9.040000e-02,1.008060e-01,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.25,mg_exact,cuda,double,1023,8,6.930940e-10,1.382633e-15,4.288236e-15,1.005190e+02,1.142250e+02,1.005190e-01,1.142250e-01,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.30,mg_exact,cuda,double,1023,9,9.582187e-10,3.991486e-16,1.526557e-15,1.145390e+02,1.228570e+02,1.145390e-01,1.228570e-01,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.35,mg_exact,cuda,double,1023,11,1.991340e-10,2.283873e-15,5.946632e-15,1.337240e+02,1.450510e+02,1.337240e-01,1.450510e-01,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.40,mg_exact,cuda,double,1023,12,5.211987e-10,6.156111e-16,1.956768e-15,1.371390e+02,1.489600e+02,1.371390e-01,1.489600e-01,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.45,mg_exact,cuda,double,1023,14,3.214306e-10,2.536753e-15,8.056056e-15,1.626890e+02,1.736260e+02,1.626890e-01,1.736260e-01,1.000000e-09,15,1,true
2,bubble,W-exact,w_exact,w,exact,1.50,mg_exact,cuda,double,1023,15,1.375157e-09,5.284654e-16,2.164935e-15,1.671900e+02,1.749280e+02,1.671900e-01,1.749280e-01,1.000000e-09,15,1,false
2,bubble,W-SOR,w_sor,w,sor,1.00,mg_sor,cuda,double,1023,7,9.114808e-11,1.047625e-15,4.322931e-15,4.757400e+01,5.718100e+01,4.757400e-02,5.718100e-02,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.05,mg_sor,cuda,double,1023,5,4.490490e-10,1.611191e-14,3.352180e-14,3.309100e+01,4.355500e+01,3.309100e-02,4.355500e-02,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.10,mg_sor,cuda,double,1023,6,4.876545e-11,1.094503e-14,2.117750e-14,4.094200e+01,8.135900e+01,4.094200e-02,8.135900e-02,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.15,mg_sor,cuda,double,1023,6,6.711608e-10,8.041749e-16,2.692291e-15,4.262300e+01,5.297000e+01,4.262300e-02,5.297000e-02,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.20,mg_sor,cuda,double,1023,7,6.137799e-10,6.357924e-16,2.192690e-15,4.813800e+01,5.537300e+01,4.813800e-02,5.537300e-02,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.25,mg_sor,cuda,double,1023,8,6.931635e-10,9.903651e-16,3.462508e-15,5.261300e+01,6.008500e+01,5.261300e-02,6.008500e-02,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.30,mg_sor,cuda,double,1023,9,9.583018e-10,4.665629e-16,1.450229e-15,6.238300e+01,7.682200e+01,6.238300e-02,7.682200e-02,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.35,mg_sor,cuda,double,1023,11,1.992765e-10,1.220265e-15,4.267420e-15,7.355100e+01,8.598500e+01,7.355100e-02,8.598500e-02,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.40,mg_sor,cuda,double,1023,12,5.212675e-10,5.530346e-16,2.262079e-15,8.562500e+01,1.044270e+02,8.562500e-02,1.044270e-01,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.45,mg_sor,cuda,double,1023,14,3.214027e-10,2.864017e-15,8.451573e-15,9.196400e+01,1.019360e+02,9.196400e-02,1.019360e-01,1.000000e-09,15,1,true
2,bubble,W-SOR,w_sor,w,sor,1.50,mg_sor,cuda,double,1023,15,1.375122e-09,7.822918e-16,2.609024e-15,1.019570e+02,1.091930e+02,1.019570e-01,1.091930e-01,1.000000e-09,15,1,false
