dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,exp,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,383,9,1.053014e-10,2.094028e-07,4.954643e-07,7.339780e+02,7.410640e+02,7.339780e-01,7.410640e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,383,8,6.412978e-10,2.093651e-07,4.953552e-07,6.703770e+02,7.031950e+02,6.703770e-01,7.031950e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,383,8,1.447830e-10,2.093990e-07,4.954538e-07,6.464910e+02,6.563250e+02,6.464910e-01,6.563250e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,383,7,9.579405e-10,2.093360e-07,4.952748e-07,6.108860e+02,6.163260e+02,6.108860e-01,6.163260e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,383,7,1.325407e-10,2.093978e-07,4.954512e-07,6.063670e+02,6.106200e+02,6.063670e-01,6.106200e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,383,6,6.040604e-10,2.093433e-07,4.953011e-07,5.415950e+02,5.531830e+02,5.415950e-01,5.531830e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,383,6,6.011262e-11,2.094081e-07,4.954805e-07,5.321470e+02,5.382220e+02,5.321470e-01,5.382220e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,383,7,6.819119e-11,2.094104e-07,4.954865e-07,6.104250e+02,6.177460e+02,6.104250e-01,6.177460e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,383,7,4.633229e-10,2.094103e-07,4.954861e-07,5.991530e+02,6.042110e+02,5.991530e-01,6.042110e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,383,8,1.383471e-10,2.094102e-07,4.954863e-07,7.822830e+02,7.864720e+02,7.822830e-01,7.864720e-01,1.000000e-09,15,5,true
3,exp,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,383,9,9.682626e-11,2.094103e-07,4.954863e-07,7.371760e+02,7.496090e+02,7.371760e-01,7.496090e-01,1.000000e-09,15,5,true
3,exp,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,383,9,1.053121e-10,2.094028e-07,4.954643e-07,7.378320e+02,7.443280e+02,7.378320e-01,7.443280e-01,1.000000e-09,15,5,true
3,exp,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,383,8,6.413124e-10,2.093651e-07,4.953552e-07,6.725720e+02,6.804000e+02,6.725720e-01,6.804000e-01,1.000000e-09,15,5,true
