dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,sine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,6143,7,7.509959e-10,1.075388e-08,2.150761e-08,3.932430e+02,4.004150e+02,3.932430e-01,4.004150e-01,1.000000e-09,15,3,true
2,sine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,6143,7,6.999033e-10,1.086613e-08,2.173186e-08,3.018110e+02,3.081180e+02,3.018110e-01,3.081180e-01,1.000000e-09,15,3,true
2,sine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,6143,6,8.981940e-10,1.075997e-08,2.152008e-08,2.721850e+02,2.805790e+02,2.721850e-01,2.805790e-01,1.000000e-09,15,3,true
2,sine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,6143,6,7.874727e-10,1.088502e-08,2.177047e-08,2.704890e+02,2.772510e+02,2.704890e-01,2.772510e-01,1.000000e-09,15,3,true
2,sine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,6143,5,8.510305e-10,1.088310e-08,2.176612e-08,2.355460e+02,2.422090e+02,2.355460e-01,2.422090e-01,1.000000e-09,15,3,true
2,sine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,6143,4,9.776321e-10,1.088398e-08,2.176872e-08,2.083060e+02,2.157510e+02,2.083060e-01,2.157510e-01,1.000000e-09,15,3,true
2,sine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,6143,6,9.098062e-10,1.089220e-08,2.178468e-08,2.680260e+02,2.736820e+02,2.680260e-01,2.736820e-01,1.000000e-09,15,3,true
2,sine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,6143,7,9.654779e-10,1.089651e-08,2.179246e-08,2.999050e+02,3.074840e+02,2.999050e-01,3.074840e-01,1.000000e-09,15,3,true
2,sine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,6143,15,1.029203e-09,1.089400e-08,2.178810e-08,5.365160e+02,5.448310e+02,5.365160e-01,5.448310e-01,1.000000e-09,15,3,false
2,sine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,6143,15,1.072009e-09,1.089455e-08,2.178962e-08,5.394530e+02,5.456460e+02,5.394530e-01,5.456460e-01,1.000000e-09,15,3,false
2,sine,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,6143,15,1.249751e-09,1.089393e-08,2.178783e-08,5.507730e+02,5.568460e+02,5.507730e-01,5.568460e-01,1.000000e-09,15,3,false
2,sine,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,6143,7,7.509720e-10,1.075390e-08,2.150771e-08,3.006750e+02,3.074400e+02,3.006750e-01,3.074400e-01,1.000000e-09,15,3,true
2,sine,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,6143,7,6.996348e-10,1.086619e-08,2.173193e-08,2.900480e+02,2.970470e+02,2.900480e-01,2.970470e-01,1.000000e-09,15,3,true
2,sine,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,6143,6,8.979099e-10,1.075994e-08,2.152002e-08,2.673610e+02,2.823730e+02,2.673610e-01,2.823730e-01,1.000000e-09,15,3,true
