dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,mixed_sine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,383,9,1.519988e-10,2.400508e-05,6.789662e-05,5.392680e+02,5.449020e+02,5.392680e-01,5.449020e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,383,8,6.046834e-10,2.400497e-05,6.789632e-05,4.853510e+02,4.900900e+02,4.853510e-01,4.900900e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,383,8,1.533778e-10,2.400508e-05,6.789663e-05,5.291420e+02,5.333600e+02,5.291420e-01,5.333600e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,383,7,6.256022e-10,2.400499e-05,6.789635e-05,4.586690e+02,4.638540e+02,4.586690e-01,4.638540e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,383,7,8.713475e-11,2.400510e-05,6.789668e-05,4.622990e+02,4.675550e+02,4.622990e-01,4.675550e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,383,6,2.135122e-10,2.400508e-05,6.789662e-05,4.217290e+02,4.371550e+02,4.217290e-01,4.371550e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,383,5,2.203325e-10,2.400510e-05,6.789667e-05,3.794920e+02,3.844780e+02,3.794920e-01,3.844780e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,383,5,4.328992e-10,2.400512e-05,6.789673e-05,3.852030e+02,3.906210e+02,3.852030e-01,3.906210e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,383,6,3.512627e-10,2.400509e-05,6.789665e-05,3.888130e+02,3.938880e+02,3.888130e-01,3.938880e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,383,7,3.889312e-10,2.400516e-05,6.789683e-05,4.844690e+02,4.895910e+02,4.844690e-01,4.895910e-01,1.000000e-09,15,3,true
3,mixed_sine,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,383,8,4.182697e-10,2.400507e-05,6.789660e-05,4.739670e+02,4.788480e+02,4.739670e-01,4.788480e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,383,9,1.519988e-10,2.400508e-05,6.789662e-05,5.318430e+02,5.405650e+02,5.318430e-01,5.405650e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,383,8,6.046834e-10,2.400497e-05,6.789632e-05,4.723520e+02,4.771830e+02,4.723520e-01,4.771830e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,383,8,1.533778e-10,2.400508e-05,6.789663e-05,4.764960e+02,4.931470e+02,4.764960e-01,4.931470e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,383,7,6.256022e-10,2.400499e-05,6.789635e-05,4.392940e+02,4.442770e+02,4.392940e-01,4.442770e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,383,7,8.713475e-11,2.400510e-05,6.789668e-05,4.303440e+02,4.366780e+02,4.303440e-01,4.366780e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,383,6,2.135122e-10,2.400508e-05,6.789662e-05,3.937550e+02,3.987660e+02,3.937550e-01,3.987660e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,383,5,2.203325e-10,2.400510e-05,6.789667e-05,3.517590e+02,3.604230e+02,3.517590e-01,3.604230e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,383,5,4.328992e-10,2.400512e-05,6.789673e-05,3.540840e+02,3.657130e+02,3.540840e-01,3.657130e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,383,6,3.512629e-10,2.400509e-05,6.789665e-05,3.835160e+02,3.881580e+02,3.835160e-01,3.881580e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,383,7,3.889308e-10,2.400516e-05,6.789683e-05,4.337710e+02,4.429090e+02,4.337710e-01,4.429090e-01,1.000000e-09,15,3,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,383,8,4.182700e-10,2.400507e-05,6.789660e-05,4.805580e+02,4.851240e+02,4.805580e-01,4.851240e-01,1.000000e-09,15,3,true
3,mixed_sine,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,383,3,9.872190e-10,2.400504e-05,6.789650e-05,2.976320e+02,3.062530e+02,2.976320e-01,3.062530e-01,1.000000e-09,15,3,true
3,mixed_sine,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,383,3,3.097767e-10,2.400505e-05,6.789654e-05,2.950590e+02,3.119930e+02,2.950590e-01,3.119930e-01,1.000000e-09,15,3,true
3,mixed_sine,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,383,3,3.602529e-10,2.400507e-05,6.789658e-05,3.094310e+02,3.196070e+02,3.094310e-01,3.196070e-01,1.000000e-09,15,3,true
3,mixed_sine,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,383,3,5.583720e-10,2.400508e-05,6.789662e-05,3.193170e+02,3.331810e+02,3.193170e-01,3.331810e-01,1.000000e-09,15,3,true
3,mixed_sine,W-exact,w_exact,w,exact,1.20,mg_exact,cuda,double,383,4,9.011221e-13,2.400512e-05,6.789672e-05,4.089850e+02,4.179350e+02,4.089850e-01,4.179350e-01,1.000000e-09,15,3,true
3,mixed_sine,W-exact,w_exact,w,exact,1.25,mg_exact,cuda,double,383,4,1.640370e-12,2.400512e-05,6.789672e-05,4.210110e+02,4.388600e+02,4.210110e-01,4.388600e-01,1.000000e-09,15,3,true
