dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_s,tol,max_iter,nu,converged,source
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,319,3,2.718289e-10,4.015972e-06,8.031944e-06,9.850000e-01,9.850000e-04,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,383,3,3.090764e-10,2.788868e-06,5.577738e-06,1.135000e+00,1.135000e-03,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,511,3,7.555859e-10,1.568792e-06,3.137587e-06,1.703000e+00,1.703000e-03,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,639,3,3.625824e-10,1.003990e-06,2.007979e-06,2.404000e+00,2.404000e-03,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,767,3,3.948170e-10,6.972171e-07,1.394437e-06,2.891000e+00,2.891000e-03,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,1023,3,7.973638e-10,3.922403e-07,7.844835e-07,4.570000e+00,4.570000e-03,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,1279,3,4.431565e-10,2.509976e-07,5.019951e-07,6.899000e+00,6.899000e-03,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,1535,3,4.735981e-10,1.743061e-07,3.486148e-07,9.792000e+00,9.792000e-03,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,2047,3,8.472577e-10,9.810291e-08,1.962088e-07,1.751800e+01,1.751800e-02,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,2559,3,5.363239e-10,6.274978e-08,1.254994e-07,3.317200e+01,3.317200e-02,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,3071,3,5.903432e-10,4.357847e-08,8.715954e-08,4.778600e+01,4.778600e-02,1.000000e-09,15,4,true,wrapper
2,sine,V-SOR,v_sor,v,sor,1.25,mg,cuda,double,4095,3,9.851861e-10,2.456864e-08,4.914026e-08,8.496000e+01,8.496000e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,127,3,1.128886e-11,2.510046e-05,5.020092e-05,3.259000e+00,3.259000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,159,3,6.843385e-12,1.606412e-05,3.212824e-05,7.677000e+00,7.677000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,191,3,4.789200e-12,1.115557e-05,2.231114e-05,3.543000e+00,3.543000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,255,3,3.228277e-12,6.274973e-06,1.254995e-05,6.315000e+00,6.315000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,319,3,3.292264e-12,4.015972e-06,8.031943e-06,1.514800e+01,1.514800e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,383,3,3.980539e-12,2.788865e-06,5.577730e-06,7.320000e+00,7.320000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,511,3,6.639327e-12,1.568734e-06,3.137469e-06,1.315900e+01,1.315900e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,639,3,9.720318e-12,1.003989e-06,2.007979e-06,3.217500e+01,3.217500e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,767,3,1.382922e-11,6.972145e-07,1.394429e-06,1.508000e+01,1.508000e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,1023,3,2.405078e-11,3.921829e-07,7.843658e-07,2.900700e+01,2.900700e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,1279,3,3.712453e-11,2.509971e-07,5.019943e-07,6.090400e+01,6.090400e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,1535,3,5.310366e-11,1.743038e-07,3.486077e-07,3.698300e+01,3.698300e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,2047,3,9.281849e-11,9.804591e-08,1.960918e-07,6.168700e+01,6.168700e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,2559,3,1.441039e-10,6.274945e-08,1.254990e-07,1.430020e+02,1.430020e-01,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,3071,3,2.071201e-10,4.357568e-08,8.715158e-08,1.042500e+02,1.042500e-01,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,4095,3,3.667381e-10,2.451013e-08,4.902076e-08,1.808920e+02,1.808920e-01,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,127,3,1.127911e-11,2.510046e-05,5.020092e-05,2.086000e+00,2.086000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,159,3,6.837947e-12,1.606412e-05,3.212824e-05,2.380000e+00,2.380000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,191,3,4.777499e-12,1.115557e-05,2.231114e-05,3.805000e+00,3.805000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,255,3,3.232031e-12,6.274973e-06,1.254995e-05,4.172000e+00,4.172000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,319,3,3.317625e-12,4.015972e-06,8.031943e-06,5.007000e+00,5.007000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,383,3,3.986964e-12,2.788865e-06,5.577730e-06,7.604000e+00,7.604000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,511,3,6.656570e-12,1.568734e-06,3.137469e-06,9.211000e+00,9.211000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,639,3,9.676620e-12,1.003989e-06,2.007979e-06,9.937000e+00,9.937000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,767,3,1.379443e-11,6.972145e-07,1.394429e-06,1.599200e+01,1.599200e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,1023,3,2.406919e-11,3.921829e-07,7.843658e-07,1.830900e+01,1.830900e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,1279,3,3.717311e-11,2.509972e-07,5.019943e-07,2.232800e+01,2.232800e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,1535,3,5.312426e-11,1.743038e-07,3.486077e-07,3.498700e+01,3.498700e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,2047,3,9.294671e-11,9.804588e-08,1.960918e-07,4.547700e+01,4.547700e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,2559,3,1.442337e-10,6.274942e-08,1.254989e-07,6.502900e+01,6.502900e-02,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,3071,3,2.069993e-10,4.357568e-08,8.715157e-08,1.036470e+02,1.036470e-01,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,4095,3,3.668060e-10,2.451011e-08,4.902074e-08,1.466480e+02,1.466480e-01,1.000000e-09,15,4,true,wrapper
