dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_s,tol,max_iter,nu,converged,source
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,3071,3,2.071201e-10,4.357568e-08,8.715158e-08,1.042500e+02,1.042500e-01,1.000000e-09,15,4,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,4095,3,3.667381e-10,2.451013e-08,4.902076e-08,1.808920e+02,1.808920e-01,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,127,3,1.127911e-11,2.510046e-05,5.020092e-05,2.086000e+00,2.086000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,159,3,6.837947e-12,1.606412e-05,3.212824e-05,2.380000e+00,2.380000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,191,3,4.777499e-12,1.115557e-05,2.231114e-05,3.805000e+00,3.805000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,255,3,3.232031e-12,6.274973e-06,1.254995e-05,4.172000e+00,4.172000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,319,3,3.317625e-12,4.015972e-06,8.031943e-06,5.007000e+00,5.007000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,383,3,3.986964e-12,2.788865e-06,5.577730e-06,7.604000e+00,7.604000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,511,3,6.656570e-12,1.568734e-06,3.137469e-06,9.211000e+00,9.211000e-03,1.000000e-09,15,4,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,639,3,9.676620e-12,1.003989e-06,2.007979e-06,9.937000e+00,9.937000e-03,1.000000e-09,15,4,true,wrapper
