dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_s,tol,max_iter,nu,converged,source
3,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,383,3,5.715319e-10,1.972025e-06,5.577730e-06,2.805940e+02,2.805940e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,39,4,6.397188e-10,1.817973e-04,5.142003e-04,1.256000e+00,1.256000e-03,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,47,4,2.301641e-10,1.262362e-04,3.570500e-04,2.010000e+00,2.010000e-03,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,63,4,4.757225e-11,7.100123e-05,2.008218e-04,2.877000e+00,2.877000e-03,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,79,4,1.460409e-11,4.543882e-05,1.285204e-04,3.996000e+00,3.996000e-03,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,95,4,5.730415e-12,3.155399e-05,8.924816e-05,6.493000e+00,6.493000e-03,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,127,4,1.466624e-12,1.774870e-05,5.020092e-05,1.119800e+01,1.119800e-02,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,159,4,9.796234e-13,1.135905e-05,3.212824e-05,1.804300e+01,1.804300e-02,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,191,4,1.356911e-12,7.888181e-06,2.231114e-05,4.399600e+01,4.399600e-02,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,255,3,8.081861e-10,4.437075e-06,1.254994e-05,8.327000e+01,8.327000e-02,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,319,3,6.399808e-10,2.839720e-06,8.031942e-06,1.548030e+02,1.548030e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,383,3,5.715315e-10,1.972025e-06,5.577730e-06,2.914640e+02,2.914640e-01,1.000000e-09,15,3,true,wrapper
