dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,bubble,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,383,9,2.489202e-10,1.125903e-12,3.152638e-12,5.184730e+02,5.231830e+02,5.184730e-01,5.231830e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,383,8,9.077935e-10,3.880374e-12,1.086205e-11,4.684020e+02,4.736100e+02,4.684020e-01,4.736100e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,383,8,2.230739e-10,9.048586e-13,2.540641e-12,4.755370e+02,4.803200e+02,4.755370e-01,4.803200e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,383,7,8.688600e-10,3.291133e-12,9.250701e-12,4.647960e+02,4.699200e+02,4.647960e-01,4.699200e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,383,7,1.291125e-10,4.593236e-13,1.296685e-12,4.430330e+02,4.492780e+02,4.430330e-01,4.492780e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,383,6,3.722074e-10,1.163033e-12,3.291870e-12,3.988710e+02,4.065620e+02,3.988710e-01,4.065620e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,383,5,6.795832e-10,1.360539e-12,3.855609e-12,3.439810e+02,3.490230e+02,3.439810e-01,3.490230e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,383,6,8.007521e-11,5.764992e-15,1.595338e-14,4.014460e+02,4.077740e+02,4.014460e-01,4.077740e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,383,7,5.179806e-11,6.220032e-15,1.437652e-14,4.365410e+02,4.460580e+02,4.365410e-01,4.460580e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,383,7,7.338990e-10,2.572730e-13,4.178134e-13,4.531490e+02,4.574590e+02,4.531490e-01,4.574590e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,383,8,5.026654e-10,3.350605e-13,7.130269e-13,4.615350e+02,4.740290e+02,4.615350e-01,4.740290e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,383,9,2.489197e-10,1.125907e-12,3.152629e-12,5.061050e+02,5.140050e+02,5.061050e-01,5.140050e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,383,8,9.077977e-10,3.880389e-12,1.086208e-11,4.633690e+02,4.695590e+02,4.633690e-01,4.695590e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,383,8,2.230743e-10,9.048628e-13,2.540657e-12,4.751560e+02,4.875940e+02,4.751560e-01,4.875940e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,383,7,8.688624e-10,3.291137e-12,9.250725e-12,4.188080e+02,4.235650e+02,4.188080e-01,4.235650e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,383,7,1.291116e-10,4.593228e-13,1.296655e-12,4.177990e+02,4.310440e+02,4.177990e-01,4.310440e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,383,6,3.722078e-10,1.163037e-12,3.291886e-12,3.791870e+02,3.884950e+02,3.791870e-01,3.884950e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,383,5,6.795836e-10,1.360546e-12,3.855636e-12,3.706550e+02,3.750210e+02,3.706550e-01,3.750210e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,383,6,8.007634e-11,5.765660e-15,1.595685e-14,4.011780e+02,4.069220e+02,4.011780e-01,4.069220e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,383,7,5.179791e-11,6.219152e-15,1.437305e-14,4.774080e+02,4.910340e+02,4.774080e-01,4.910340e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,383,7,7.338996e-10,2.572664e-13,4.178099e-13,4.262990e+02,4.436090e+02,4.262990e-01,4.436090e-01,1.000000e-09,15,3,true
3,bubble,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,383,8,5.026648e-10,3.350573e-13,7.130269e-13,4.637550e+02,4.712400e+02,4.637550e-01,4.712400e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,383,5,9.873521e-10,2.451657e-15,1.932536e-14,3.946850e+02,4.051930e+02,3.946850e-01,4.051930e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,383,5,3.264748e-10,1.022970e-15,6.722108e-15,3.942700e+02,4.047230e+02,3.942700e-01,4.047230e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,383,5,8.156847e-11,6.067724e-16,1.809317e-15,3.930590e+02,4.089980e+02,3.930590e-01,4.089980e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,383,5,1.222212e-11,5.433640e-16,1.719111e-15,4.017220e+02,4.136620e+02,4.017220e-01,4.136620e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.20,mg_exact,cuda,double,383,4,9.724477e-11,5.747749e-16,2.405031e-15,3.470830e+02,3.590970e+02,3.470830e-01,3.590970e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.25,mg_exact,cuda,double,383,4,2.261571e-11,5.904649e-16,1.856154e-15,3.516660e+02,3.736290e+02,3.516660e-01,3.736290e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.30,mg_exact,cuda,double,383,5,1.270981e-11,3.600644e-16,1.080733e-15,3.912920e+02,4.051470e+02,3.912920e-01,4.051470e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.35,mg_exact,cuda,double,383,5,1.952724e-10,3.452368e-16,2.515403e-15,3.916330e+02,4.003320e+02,3.916330e-01,4.003320e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.40,mg_exact,cuda,double,383,6,4.172034e-11,1.593724e-16,5.074066e-16,4.613560e+02,4.738110e+02,4.613560e-01,4.738110e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.45,mg_exact,cuda,double,383,6,3.122819e-10,5.944210e-16,4.174287e-15,4.564470e+02,4.672180e+02,4.564470e-01,4.672180e-01,1.000000e-09,15,3,true
3,bubble,W-exact,w_exact,w,exact,1.50,mg_exact,cuda,double,383,7,9.499346e-11,4.950769e-16,1.557782e-15,5.014980e+02,5.157800e+02,5.014980e-01,5.157800e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.00,mg_sor,cuda,double,383,5,9.873522e-10,2.450332e-15,1.932650e-14,3.827540e+02,3.949420e+02,3.827540e-01,3.949420e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.05,mg_sor,cuda,double,383,5,3.264749e-10,1.027238e-15,6.721620e-15,3.964080e+02,4.072540e+02,3.964080e-01,4.072540e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.10,mg_sor,cuda,double,383,5,8.156864e-11,6.087859e-16,1.816255e-15,3.964130e+02,4.168640e+02,3.964130e-01,4.168640e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.15,mg_sor,cuda,double,383,5,1.222279e-11,5.455534e-16,1.736458e-15,3.883590e+02,4.009430e+02,3.883590e-01,4.009430e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.20,mg_sor,cuda,double,383,4,9.724464e-11,5.760781e-16,2.405736e-15,3.429440e+02,3.517400e+02,3.429440e-01,3.517400e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.25,mg_sor,cuda,double,383,4,2.261606e-11,6.027307e-16,1.899522e-15,3.789480e+02,3.880440e+02,3.789480e-01,3.880440e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.30,mg_sor,cuda,double,383,5,1.271030e-11,3.669803e-16,1.210837e-15,3.927990e+02,4.040140e+02,3.927990e-01,4.040140e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.35,mg_sor,cuda,double,383,5,1.952724e-10,3.402050e-16,2.516596e-15,4.030090e+02,4.321650e+02,4.030090e-01,4.321650e-01,1.000000e-09,15,3,true
3,bubble,W-SOR,w_sor,w,sor,1.40,mg_sor,cuda,double,383,6,4.172029e-11,1.595990e-16,5.080571e-16,4.468030e+02,4.555760e+02,4.468030e-01,4.555760e-01,1.000000e-09,15,3,true
