dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,exp,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,2047,14,8.386969e-10,4.724502e-09,8.582137e-09,2.696400e+01,2.936800e+01,2.696400e-02,2.936800e-02,1.000000e-09,15,1,true
2,exp,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,2047,12,9.051098e-10,4.724490e-09,8.582011e-09,3.155400e+01,3.884500e+01,3.155400e-02,3.884500e-02,1.000000e-09,15,1,true
2,exp,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,2047,11,9.377158e-10,4.724494e-09,8.582076e-09,2.349300e+01,3.817500e+01,2.349300e-02,3.817500e-02,1.000000e-09,15,1,true
2,exp,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,2047,11,9.981947e-10,4.724652e-09,8.582431e-09,2.424300e+01,4.131300e+01,2.424300e-02,4.131300e-02,1.000000e-09,15,1,true
2,exp,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,2047,15,1.051029e-09,4.724369e-09,8.582000e-09,3.123000e+01,3.495200e+01,3.123000e-02,3.495200e-02,1.000000e-09,15,1,false
2,exp,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,2047,15,1.154007e-09,4.724618e-09,8.582298e-09,2.882300e+01,3.105500e+01,2.882300e-02,3.105500e-02,1.000000e-09,15,1,false
2,exp,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,2047,15,1.388790e-08,4.724507e-09,8.581879e-09,3.586100e+01,3.878400e+01,3.586100e-02,3.878400e-02,1.000000e-09,15,1,false
2,exp,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,2047,15,5.547255e-07,4.726802e-09,8.577425e-09,2.882200e+01,3.939200e+01,2.882200e-02,3.939200e-02,1.000000e-09,15,1,false
2,exp,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,2047,15,1.182523e-05,4.774484e-09,8.467274e-09,2.953600e+01,3.379400e+01,2.953600e-02,3.379400e-02,1.000000e-09,15,1,false
2,exp,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,2047,15,1.649413e-04,6.454694e-09,1.850267e-08,2.910600e+01,3.684300e+01,2.910600e-02,3.684300e-02,1.000000e-09,15,1,false
2,exp,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,2047,15,1.706735e-03,3.918674e-08,1.926710e-07,3.625700e+01,4.777900e+01,3.625700e-02,4.777900e-02,1.000000e-09,15,1,false
2,exp,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,2047,14,8.373237e-10,4.724549e-09,8.582235e-09,2.727900e+01,3.156200e+01,2.727900e-02,3.156200e-02,1.000000e-09,15,1,true
2,exp,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,2047,12,9.062682e-10,4.724394e-09,8.581724e-09,2.500700e+01,3.536200e+01,2.500700e-02,3.536200e-02,1.000000e-09,15,1,true
2,exp,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,2047,11,9.377399e-10,4.724485e-09,8.582011e-09,2.382600e+01,2.608100e+01,2.382600e-02,2.608100e-02,1.000000e-09,15,1,true
2,exp,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,2047,11,9.963470e-10,4.724606e-09,8.582347e-09,2.368100e+01,2.905900e+01,2.368100e-02,2.905900e-02,1.000000e-09,15,1,true
2,exp,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,2047,15,1.052038e-09,4.724464e-09,8.581980e-09,3.739900e+01,4.597700e+01,3.739900e-02,4.597700e-02,1.000000e-09,15,1,false
2,exp,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,2047,15,1.153733e-09,4.724614e-09,8.582359e-09,3.076200e+01,3.433300e+01,3.076200e-02,3.433300e-02,1.000000e-09,15,1,false
2,exp,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,2047,15,1.388938e-08,4.724653e-09,8.582176e-09,2.906800e+01,3.115900e+01,2.906800e-02,3.115900e-02,1.000000e-09,15,1,false
2,exp,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,2047,15,5.547252e-07,4.726559e-09,8.576937e-09,3.016700e+01,3.561400e+01,3.016700e-02,3.561400e-02,1.000000e-09,15,1,false
2,exp,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,2047,15,1.182523e-05,4.774440e-09,8.467098e-09,2.880900e+01,3.587600e+01,2.880900e-02,3.587600e-02,1.000000e-09,15,1,false
2,exp,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,2047,15,1.649413e-04,6.454871e-09,1.850267e-08,3.741300e+01,4.674300e+01,3.741300e-02,4.674300e-02,1.000000e-09,15,1,false
2,exp,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,2047,15,1.706735e-03,3.918667e-08,1.926710e-07,2.851400e+01,3.822600e+01,2.851400e-02,3.822600e-02,1.000000e-09,15,1,false
2,exp,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,2047,12,9.129725e-10,4.724446e-09,8.581988e-09,3.020430e+02,3.143380e+02,3.020430e-01,3.143380e-01,1.000000e-09,15,1,true
2,exp,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,2047,10,9.946904e-10,4.724466e-09,8.582006e-09,2.479470e+02,2.614210e+02,2.479470e-01,2.614210e-01,1.000000e-09,15,1,true
2,exp,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,2047,10,9.458176e-10,4.724580e-09,8.582250e-09,2.424810e+02,2.613860e+02,2.424810e-01,2.613860e-01,1.000000e-09,15,1,true
2,exp,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,2047,11,9.944934e-10,4.724590e-09,8.582302e-09,2.640510e+02,2.801690e+02,2.640510e-01,2.801690e-01,1.000000e-09,15,1,true
2,exp,W-exact,w_exact,w,exact,1.20,mg_exact,cuda,double,2047,15,1.051122e-09,4.724480e-09,8.582083e-09,3.619960e+02,3.849340e+02,3.619960e-01,3.849340e-01,1.000000e-09,15,1,false
2,exp,W-exact,w_exact,w,exact,1.25,mg_exact,cuda,double,2047,15,1.143388e-09,4.724627e-09,8.582286e-09,3.617960e+02,3.814220e+02,3.617960e-01,3.814220e-01,1.000000e-09,15,1,false
2,exp,W-exact,w_exact,w,exact,1.30,mg_exact,cuda,double,2047,15,1.255348e-09,4.724646e-09,8.582451e-09,3.564680e+02,3.761130e+02,3.564680e-01,3.761130e-01,1.000000e-09,15,1,false
2,exp,W-exact,w_exact,w,exact,1.35,mg_exact,cuda,double,2047,15,2.432397e-08,4.724402e-09,8.581904e-09,3.584430e+02,3.785770e+02,3.584430e-01,3.785770e-01,1.000000e-09,15,1,false
2,exp,W-exact,w_exact,w,exact,1.40,mg_exact,cuda,double,2047,15,6.884290e-07,4.724355e-09,8.581838e-09,3.585960e+02,3.752370e+02,3.585960e-01,3.752370e-01,1.000000e-09,15,1,false
2,exp,W-exact,w_exact,w,exact,1.45,mg_exact,cuda,double,2047,15,1.329421e-05,4.724377e-09,8.581887e-09,3.599760e+02,3.728020e+02,3.599760e-01,3.728020e-01,1.000000e-09,15,1,false
2,exp,W-exact,w_exact,w,exact,1.50,mg_exact,cuda,double,2047,15,1.989542e-04,4.731913e-09,9.122180e-09,3.542090e+02,3.822110e+02,3.542090e-01,3.822110e-01,1.000000e-09,15,1,false
2,exp,W-SOR,w_sor,w,sor,1.00,mg_sor,cuda,double,2047,12,9.124795e-10,4.724528e-09,8.582155e-09,1.701690e+02,1.828210e+02,1.701690e-01,1.828210e-01,1.000000e-09,15,1,true
2,exp,W-SOR,w_sor,w,sor,1.05,mg_sor,cuda,double,2047,10,9.947960e-10,4.724519e-09,8.582154e-09,1.363240e+02,1.511890e+02,1.363240e-01,1.511890e-01,1.000000e-09,15,1,true
2,exp,W-SOR,w_sor,w,sor,1.10,mg_sor,cuda,double,2047,10,9.472797e-10,4.724600e-09,8.582308e-09,1.526190e+02,1.734410e+02,1.526190e-01,1.734410e-01,1.000000e-09,15,1,true
2,exp,W-SOR,w_sor,w,sor,1.15,mg_sor,cuda,double,2047,11,9.945370e-10,4.724695e-09,8.582524e-09,1.585770e+02,1.714800e+02,1.585770e-01,1.714800e-01,1.000000e-09,15,1,true
2,exp,W-SOR,w_sor,w,sor,1.20,mg_sor,cuda,double,2047,15,1.050326e-09,4.724457e-09,8.582107e-09,2.239170e+02,2.392370e+02,2.239170e-01,2.392370e-01,1.000000e-09,15,1,false
2,exp,W-SOR,w_sor,w,sor,1.25,mg_sor,cuda,double,2047,15,1.142087e-09,4.724583e-09,8.582301e-09,2.317720e+02,2.523950e+02,2.317720e-01,2.523950e-01,1.000000e-09,15,1,false
2,exp,W-SOR,w_sor,w,sor,1.30,mg_sor,cuda,double,2047,15,1.255177e-09,4.724634e-09,8.582311e-09,2.413350e+02,2.576020e+02,2.413350e-01,2.576020e-01,1.000000e-09,15,1,false
2,exp,W-SOR,w_sor,w,sor,1.35,mg_sor,cuda,double,2047,15,2.432527e-08,4.724353e-09,8.581842e-09,1.973120e+02,2.142780e+02,1.973120e-01,2.142780e-01,1.000000e-09,15,1,false
2,exp,W-SOR,w_sor,w,sor,1.40,mg_sor,cuda,double,2047,15,6.884311e-07,4.724335e-09,8.581754e-09,2.348290e+02,2.549260e+02,2.348290e-01,2.549260e-01,1.000000e-09,15,1,false
2,exp,W-SOR,w_sor,w,sor,1.45,mg_sor,cuda,double,2047,15,1.329421e-05,4.724218e-09,8.581536e-09,2.133370e+02,2.360720e+02,2.133370e-01,2.360720e-01,1.000000e-09,15,1,false
2,exp,W-SOR,w_sor,w,sor,1.50,mg_sor,cuda,double,2047,15,1.989542e-04,4.731936e-09,9.122179e-09,2.036370e+02,2.228630e+02,2.036370e-01,2.228630e-01,1.000000e-09,15,1,false
