dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,bubble,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,511,9,1.830086e-10,8.347923e-13,2.335588e-12,1.241626e+03,1.250668e+03,1.241626e+00,1.250668e+00,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,511,8,8.309833e-10,3.557381e-12,9.965105e-12,1.217624e+03,1.224058e+03,1.217624e+00,1.224058e+00,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,511,8,2.394056e-10,9.742851e-13,2.737768e-12,1.172748e+03,1.187128e+03,1.172748e+00,1.187128e+00,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,511,8,4.934981e-11,1.925850e-13,5.425747e-13,1.202292e+03,1.210493e+03,1.202292e+00,1.210493e+00,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,511,7,1.683405e-10,6.012366e-13,1.696164e-12,1.051494e+03,1.058345e+03,1.051494e+00,1.058345e+00,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,511,6,4.773824e-10,1.501699e-12,4.246409e-12,9.862640e+02,9.942950e+02,9.862640e-01,9.942950e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,511,5,7.492338e-10,1.523521e-12,4.315534e-12,8.725670e+02,8.807440e+02,8.725670e-01,8.807440e-01,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,511,6,8.438924e-11,5.271295e-15,1.410807e-14,1.025945e+03,1.038564e+03,1.025945e+00,1.038564e+00,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,511,7,5.583414e-11,7.436145e-15,1.382488e-14,1.074393e+03,1.082168e+03,1.074393e+00,1.082168e+00,1.000000e-09,15,3,true
3,bubble,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,511,7,8.194088e-10,4.630913e-13,7.581765e-13,1.058299e+03,1.066988e+03,1.058299e+00,1.066988e+00,1.000000e-09,15,3,true
