dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,cosine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,383,10,1.322405e-10,3.237494e-07,8.839965e-07,5.604690e+02,5.669940e+02,5.604690e-01,5.669940e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,383,9,4.262520e-10,3.237427e-07,8.839750e-07,5.244440e+02,5.317180e+02,5.244440e-01,5.317180e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,383,9,7.904486e-11,3.237508e-07,8.840008e-07,5.465720e+02,5.523490e+02,5.465720e-01,5.523490e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,383,8,2.467530e-10,3.237471e-07,8.839884e-07,4.707430e+02,4.756470e+02,4.707430e-01,4.756470e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,383,7,7.426168e-10,3.237361e-07,8.839526e-07,4.326820e+02,4.449710e+02,4.326820e-01,4.449710e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,383,7,3.822261e-11,3.237518e-07,8.840041e-07,4.292870e+02,4.349420e+02,4.292870e-01,4.349420e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,383,7,1.857012e-11,3.237528e-07,8.840071e-07,4.374060e+02,4.671940e+02,4.374060e-01,4.671940e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,383,8,2.437846e-11,3.237528e-07,8.840071e-07,4.738850e+02,4.790550e+02,4.738850e-01,4.790550e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,383,8,7.111660e-10,3.237528e-07,8.840073e-07,4.690300e+02,4.769890e+02,4.690300e-01,4.769890e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,383,9,5.424326e-10,3.237528e-07,8.840067e-07,5.273200e+02,5.321600e+02,5.273200e-01,5.321600e-01,1.000000e-09,15,3,true
3,cosine,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,383,10,5.432044e-10,3.237527e-07,8.840076e-07,5.628870e+02,5.813920e+02,5.628870e-01,5.813920e-01,1.000000e-09,15,3,true
3,cosine,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,383,10,1.322437e-10,3.237494e-07,8.839965e-07,5.876750e+02,5.918850e+02,5.876750e-01,5.918850e-01,1.000000e-09,15,3,true
