dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,cosine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,1023,8,4.467597e-10,7.273797e-08,1.413763e-07,7.870000e+00,1.387600e+01,7.870000e-03,1.387600e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,1023,8,7.095556e-11,7.274132e-08,1.413832e-07,8.221000e+00,1.027700e+01,8.221000e-03,1.027700e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,1023,7,2.615240e-10,7.273928e-08,1.413790e-07,8.001000e+00,1.327400e+01,8.001000e-03,1.327400e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,1023,6,7.946372e-10,7.273312e-08,1.413661e-07,6.698000e+00,1.365200e+01,6.698000e-03,1.365200e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,1023,6,1.573102e-10,7.274191e-08,1.413844e-07,6.965000e+00,1.455400e+01,6.965000e-03,1.455400e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,1023,7,1.645287e-10,7.274200e-08,1.413846e-07,7.564000e+00,1.376700e+01,7.564000e-03,1.376700e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,1023,8,9.621071e-11,7.274200e-08,1.413846e-07,9.159000e+00,1.483500e+01,9.159000e-03,1.483500e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,1023,9,5.892481e-11,7.274200e-08,1.413846e-07,9.372000e+00,1.955000e+01,9.372000e-03,1.955000e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,1023,9,7.749807e-10,7.274209e-08,1.413848e-07,9.288000e+00,1.251100e+01,9.288000e-03,1.251100e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,1023,10,5.216615e-10,7.274190e-08,1.413845e-07,9.509000e+00,2.064700e+01,9.509000e-03,2.064700e-02,1.000000e-09,15,3,true
2,cosine,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,1023,11,5.064064e-10,7.274215e-08,1.413849e-07,1.058600e+01,1.955900e+01,1.058600e-02,1.955900e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,1023,8,4.467999e-10,7.273797e-08,1.413763e-07,8.361000e+00,1.334000e+01,8.361000e-03,1.334000e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,1023,8,7.096777e-11,7.274132e-08,1.413832e-07,8.903000e+00,1.328300e+01,8.903000e-03,1.328300e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,1023,7,2.615168e-10,7.273928e-08,1.413790e-07,7.872000e+00,1.450700e+01,7.872000e-03,1.450700e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,1023,6,7.946179e-10,7.273312e-08,1.413661e-07,7.178000e+00,1.034800e+01,7.178000e-03,1.034800e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,1023,6,1.572131e-10,7.274191e-08,1.413844e-07,7.094000e+00,9.080000e+00,7.094000e-03,9.080000e-03,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,1023,7,1.645154e-10,7.274200e-08,1.413846e-07,1.408600e+01,2.164200e+01,1.408600e-02,2.164200e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,1023,8,9.637414e-11,7.274200e-08,1.413846e-07,7.937000e+00,1.602000e+01,7.937000e-03,1.602000e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,1023,9,5.885651e-11,7.274200e-08,1.413846e-07,8.765000e+00,1.309600e+01,8.765000e-03,1.309600e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,1023,9,7.749612e-10,7.274209e-08,1.413848e-07,9.437000e+00,1.212500e+01,9.437000e-03,1.212500e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,1023,10,5.216621e-10,7.274190e-08,1.413845e-07,9.660000e+00,1.414100e+01,9.660000e-03,1.414100e-02,1.000000e-09,15,3,true
2,cosine,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,1023,11,5.064380e-10,7.274215e-08,1.413849e-07,9.596000e+00,1.850700e+01,9.596000e-03,1.850700e-02,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,1023,8,3.383283e-11,7.274200e-08,1.413846e-07,1.107110e+02,1.269100e+02,1.107110e-01,1.269100e-01,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,1023,7,1.999036e-10,7.274200e-08,1.413846e-07,8.869700e+01,9.776100e+01,8.869700e-02,9.776100e-02,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,1023,7,3.033033e-11,7.274200e-08,1.413846e-07,8.967800e+01,1.090420e+02,8.967800e-02,1.090420e-01,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,1023,6,1.014065e-10,7.274201e-08,1.413846e-07,7.741100e+01,8.699100e+01,7.741100e-02,8.699100e-02,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.20,mg_exact,cuda,double,1023,6,7.206690e-11,7.274200e-08,1.413846e-07,7.719800e+01,9.720600e+01,7.719800e-02,9.720600e-02,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.25,mg_exact,cuda,double,1023,7,4.397020e-11,7.274200e-08,1.413846e-07,9.128400e+01,1.014510e+02,9.128400e-02,1.014510e-01,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.30,mg_exact,cuda,double,1023,7,7.903104e-10,7.274200e-08,1.413846e-07,8.992100e+01,1.000030e+02,8.992100e-02,1.000030e-01,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.35,mg_exact,cuda,double,1023,8,2.094906e-10,7.274200e-08,1.413846e-07,1.094210e+02,1.224480e+02,1.094210e-01,1.224480e-01,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.40,mg_exact,cuda,double,1023,9,7.606904e-11,7.274200e-08,1.413846e-07,1.155820e+02,1.289400e+02,1.155820e-01,1.289400e-01,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.45,mg_exact,cuda,double,1023,9,7.859098e-10,7.274200e-08,1.413846e-07,1.156160e+02,1.252210e+02,1.156160e-01,1.252210e-01,1.000000e-09,15,3,true
2,cosine,W-exact,w_exact,w,exact,1.50,mg_exact,cuda,double,1023,10,4.211250e-10,7.274200e-08,1.413846e-07,1.278050e+02,1.372850e+02,1.278050e-01,1.372850e-01,1.000000e-09,15,3,true
