dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,exp,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,1023,10,3.082140e-10,1.889811e-08,3.432787e-08,8.857000e+00,1.343200e+01,8.857000e-03,1.343200e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,1023,9,5.157843e-10,1.889695e-08,3.432524e-08,8.041000e+00,1.028600e+01,8.041000e-03,1.028600e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,1023,8,8.142281e-10,1.889350e-08,3.431814e-08,7.465000e+00,9.947000e+00,7.465000e-03,9.947000e-03,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,1023,7,8.415537e-10,1.888920e-08,3.431000e-08,7.925000e+00,1.193000e+01,7.925000e-03,1.193000e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,1023,8,2.492231e-10,1.889864e-08,3.432936e-08,7.630000e+00,1.163900e+01,7.630000e-03,1.163900e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,1023,9,3.215215e-10,1.889874e-08,3.432949e-08,8.652000e+00,1.376000e+01,8.652000e-03,1.376000e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,1023,10,4.601257e-10,1.889871e-08,3.432946e-08,8.820000e+00,1.173800e+01,8.820000e-03,1.173800e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,1023,11,7.008651e-10,1.889870e-08,3.432936e-08,1.271600e+01,1.948800e+01,1.271600e-02,1.948800e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,1023,13,3.289664e-10,1.889870e-08,3.432941e-08,9.878000e+00,1.501700e+01,9.878000e-03,1.501700e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,1023,14,4.455739e-10,1.889865e-08,3.432943e-08,1.063600e+01,1.409100e+01,1.063600e-02,1.409100e-02,1.000000e-09,15,2,true
2,exp,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,1023,15,1.140305e-09,1.889878e-08,3.432924e-08,1.371100e+01,1.870100e+01,1.371100e-02,1.870100e-02,1.000000e-09,15,2,false
2,exp,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,1023,10,3.075781e-10,1.889812e-08,3.432787e-08,8.101000e+00,1.351800e+01,8.101000e-03,1.351800e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,1023,9,5.159179e-10,1.889695e-08,3.432521e-08,7.852000e+00,2.340600e+01,7.852000e-03,2.340600e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,1023,8,8.148894e-10,1.889348e-08,3.431810e-08,7.461000e+00,1.021100e+01,7.461000e-03,1.021100e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,1023,7,8.402959e-10,1.888922e-08,3.431005e-08,6.319000e+00,1.467200e+01,6.319000e-03,1.467200e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,1023,8,2.497780e-10,1.889866e-08,3.432939e-08,7.189000e+00,9.600000e+00,7.189000e-03,9.600000e-03,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,1023,9,3.207142e-10,1.889868e-08,3.432942e-08,1.072700e+01,1.817700e+01,1.072700e-02,1.817700e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,1023,10,4.608956e-10,1.889874e-08,3.432955e-08,9.009000e+00,1.496100e+01,9.009000e-03,1.496100e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,1023,11,7.005798e-10,1.889869e-08,3.432934e-08,9.493000e+00,1.170600e+01,9.493000e-03,1.170600e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,1023,13,3.290010e-10,1.889863e-08,3.432931e-08,9.975000e+00,2.114000e+01,9.975000e-03,2.114000e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,1023,14,4.451412e-10,1.889873e-08,3.432956e-08,1.036100e+01,1.312400e+01,1.036100e-02,1.312400e-02,1.000000e-09,15,2,true
2,exp,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,1023,15,1.140922e-09,1.889868e-08,3.432901e-08,1.320300e+01,2.078600e+01,1.320300e-02,2.078600e-02,1.000000e-09,15,2,false
2,exp,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,1023,9,2.529421e-10,1.889863e-08,3.432934e-08,1.287760e+02,1.736770e+02,1.287760e-01,1.736770e-01,1.000000e-09,15,2,true
2,exp,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,1023,8,6.086970e-10,1.889864e-08,3.432935e-08,9.702300e+01,1.054110e+02,9.702300e-02,1.054110e-01,1.000000e-09,15,2,true
2,exp,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,1023,8,2.191736e-10,1.889870e-08,3.432945e-08,9.780100e+01,1.062290e+02,9.780100e-02,1.062290e-01,1.000000e-09,15,2,true
2,exp,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,1023,7,2.445861e-10,1.889870e-08,3.432949e-08,8.540500e+01,9.513700e+01,8.540500e-02,9.513700e-02,1.000000e-09,15,2,true
2,exp,W-exact,w_exact,w,exact,1.20,mg_exact,cuda,double,1023,7,4.662545e-10,1.889867e-08,3.432942e-08,8.594900e+01,9.605100e+01,8.594900e-02,9.605100e-02,1.000000e-09,15,2,true
2,exp,W-exact,w_exact,w,exact,1.25,mg_exact,cuda,double,1023,8,8.242376e-10,1.889868e-08,3.432943e-08,1.006030e+02,1.153820e+02,1.006030e-01,1.153820e-01,1.000000e-09,15,2,true
2,exp,W-exact,w_exact,w,exact,1.30,mg_exact,cuda,double,1023,9,8.573739e-10,1.889880e-08,3.432966e-08,1.084180e+02,1.172280e+02,1.084180e-01,1.172280e-01,1.000000e-09,15,2,true
