dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,exp,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,4095,15,2.958440e-09,1.181215e-09,2.145741e-09,2.767000e+02,2.809690e+02,2.767000e-01,2.809690e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,4095,15,3.082506e-09,1.180846e-09,2.145077e-09,2.694430e+02,2.798300e+02,2.694430e-01,2.798300e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,4095,15,3.212836e-09,1.181077e-09,2.145427e-09,2.770380e+02,2.825540e+02,2.770380e-01,2.825540e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,4095,15,3.377359e-09,1.181649e-09,2.146257e-09,2.734560e+02,2.884150e+02,2.734560e-01,2.884150e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,4095,15,3.539928e-09,1.180852e-09,2.144761e-09,2.807190e+02,2.938770e+02,2.807190e-01,2.938770e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,4095,15,3.704337e-09,1.180959e-09,2.145097e-09,2.718350e+02,2.877240e+02,2.718350e-01,2.877240e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,4095,15,4.064229e-09,1.182246e-09,2.147570e-09,2.685010e+02,2.735520e+02,2.685010e-01,2.735520e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,4095,15,4.392630e-09,1.180730e-09,2.144786e-09,2.838990e+02,3.051800e+02,2.838990e-01,3.051800e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,4095,15,4.748163e-09,1.180667e-09,2.144580e-09,2.715080e+02,2.767530e+02,2.715080e-01,2.767530e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,4095,15,5.044717e-09,1.181237e-09,2.145526e-09,2.753510e+02,2.823730e+02,2.753510e-01,2.823730e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,4095,15,5.616174e-09,1.181080e-09,2.145529e-09,2.714480e+02,2.777980e+02,2.714480e-01,2.777980e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,4095,15,2.956835e-09,1.181314e-09,2.146024e-09,2.801990e+02,2.837910e+02,2.801990e-01,2.837910e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,4095,15,3.082506e-09,1.180940e-09,2.145239e-09,2.787930e+02,2.897370e+02,2.787930e-01,2.897370e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,4095,15,3.213463e-09,1.181016e-09,2.145260e-09,2.677500e+02,2.766990e+02,2.677500e-01,2.766990e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,4095,15,3.377199e-09,1.181636e-09,2.146396e-09,2.791340e+02,2.868110e+02,2.791340e-01,2.868110e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,4095,15,3.539440e-09,1.181045e-09,2.145226e-09,2.735990e+02,2.809430e+02,2.735990e-01,2.809430e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,4095,15,3.703539e-09,1.180845e-09,2.144868e-09,2.736380e+02,2.869090e+02,2.736380e-01,2.869090e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,4095,15,4.061437e-09,1.182238e-09,2.147591e-09,2.696580e+02,2.869440e+02,2.696580e-01,2.869440e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,4095,15,4.393321e-09,1.180720e-09,2.144697e-09,2.683710e+02,2.763060e+02,2.683710e-01,2.763060e-01,1.000000e-09,15,4,false
2,exp,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,4095,15,4.749480e-09,1.180779e-09,2.144565e-09,2.754360e+02,2.811830e+02,2.754360e-01,2.811830e-01,1.000000e-09,15,4,false
