dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,mixed_sine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,383,7,8.894192e-10,2.400489e-05,6.789610e-05,6.017320e+02,6.064060e+02,6.017320e-01,6.064060e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,383,7,2.998938e-10,2.400505e-05,6.789652e-05,6.194260e+02,6.238170e+02,6.194260e-01,6.238170e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,383,7,8.556966e-11,2.400510e-05,6.789667e-05,6.158010e+02,6.233370e+02,6.158010e-01,6.233370e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,383,6,7.000278e-10,2.400497e-05,6.789631e-05,5.676390e+02,5.754630e+02,5.676390e-01,5.754630e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,383,6,1.382885e-10,2.400509e-05,6.789665e-05,5.440570e+02,5.511020e+02,5.440570e-01,5.511020e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,383,6,1.409344e-11,2.400511e-05,6.789672e-05,5.447100e+02,5.503100e+02,5.447100e-01,5.503100e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,383,5,3.994092e-11,2.400511e-05,6.789671e-05,4.653300e+02,4.765350e+02,4.653300e-01,4.765350e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,383,3,6.565492e-11,2.400512e-05,6.789673e-05,3.353240e+02,3.418820e+02,3.353240e-01,3.418820e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,383,5,6.868648e-11,2.400513e-05,6.789675e-05,4.696820e+02,4.757030e+02,4.696820e-01,4.757030e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,383,6,5.347106e-11,2.400511e-05,6.789671e-05,5.474840e+02,5.546630e+02,5.474840e-01,5.546630e-01,1.000000e-09,15,5,true
3,mixed_sine,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,383,7,2.985588e-11,2.400512e-05,6.789673e-05,5.984680e+02,6.092440e+02,5.984680e-01,6.092440e-01,1.000000e-09,15,5,true
3,mixed_sine,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,383,7,8.894192e-10,2.400489e-05,6.789610e-05,6.042760e+02,6.156080e+02,6.042760e-01,6.156080e-01,1.000000e-09,15,5,true
