dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,bubble,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,383,8,5.679858e-11,2.612333e-13,7.311079e-13,6.707580e+02,6.755830e+02,6.707580e-01,6.755830e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,383,7,4.119495e-10,1.763464e-12,4.933486e-12,5.941150e+02,5.983310e+02,5.941150e-01,5.983310e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,383,7,1.291479e-10,5.262718e-13,1.476515e-12,6.898550e+02,6.942400e+02,6.898550e-01,6.942400e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,383,7,3.275339e-11,1.274715e-13,3.587027e-13,6.086190e+02,6.156110e+02,6.086190e-01,6.156110e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,383,6,2.641544e-10,9.388412e-13,2.644463e-12,5.446520e+02,5.499720e+02,5.446520e-01,5.499720e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,383,6,3.434111e-11,1.175863e-13,3.324060e-13,5.522730e+02,5.598620e+02,5.522730e-01,5.598620e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,383,5,1.390177e-10,4.247804e-13,1.202195e-12,4.753030e+02,4.797660e+02,4.753030e-01,4.797660e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,383,5,4.572430e-11,5.293553e-15,1.524822e-14,4.868280e+02,4.936650e+02,4.868280e-01,4.936650e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,383,5,6.586296e-10,1.701685e-13,3.197408e-13,4.709700e+02,4.772220e+02,4.709700e-01,4.772220e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,383,6,1.349871e-10,1.031724e-13,1.553011e-13,5.354620e+02,5.413610e+02,5.354620e-01,5.413610e-01,1.000000e-09,15,5,true
3,bubble,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,383,7,4.825091e-11,5.681516e-14,1.084532e-13,6.019150e+02,6.075080e+02,6.019150e-01,6.075080e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,383,8,5.680022e-11,2.612404e-13,7.311651e-13,6.676580e+02,6.766430e+02,6.676580e-01,6.766430e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,383,7,4.119484e-10,1.763464e-12,4.933453e-12,6.129890e+02,6.295140e+02,6.129890e-01,6.295140e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,383,7,1.291473e-10,5.262659e-13,1.476489e-12,6.009270e+02,6.135490e+02,6.009270e-01,6.135490e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,383,7,3.275423e-11,1.274692e-13,3.586905e-13,6.012060e+02,6.093760e+02,6.012060e-01,6.093760e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,383,6,2.641549e-10,9.388339e-13,2.644473e-12,5.318340e+02,5.364900e+02,5.318340e-01,5.364900e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,383,6,3.434484e-11,1.175916e-13,3.324407e-13,5.379310e+02,5.430920e+02,5.379310e-01,5.430920e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,383,5,1.390155e-10,4.247784e-13,1.202170e-12,4.743950e+02,4.790230e+02,4.743950e-01,4.790230e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,383,5,4.572551e-11,5.292888e-15,1.524085e-14,4.701480e+02,4.945750e+02,4.701480e-01,4.945750e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,383,5,6.586292e-10,1.701695e-13,3.197408e-13,4.770380e+02,4.857540e+02,4.770380e-01,4.857540e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,383,6,1.349875e-10,1.031669e-13,1.552751e-13,5.514210e+02,5.591500e+02,5.514210e-01,5.591500e-01,1.000000e-09,15,5,true
3,bubble,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,383,7,4.825157e-11,5.681227e-14,1.084306e-13,6.063000e+02,6.150250e+02,6.063000e-01,6.150250e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,383,5,8.798173e-11,7.328380e-16,2.522505e-15,5.576010e+02,5.786770e+02,5.576010e-01,5.786770e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,383,5,3.097768e-11,6.060491e-16,1.837072e-15,5.535230e+02,5.646180e+02,5.535230e-01,5.646180e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,383,4,7.930866e-10,3.784876e-15,2.633375e-14,4.599330e+02,4.729790e+02,4.599330e-01,4.729790e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,383,4,1.840815e-10,1.073937e-15,6.379446e-15,4.566910e+02,4.684030e+02,4.566910e-01,4.684030e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.20,mg_exact,cuda,double,383,4,1.668953e-11,4.627551e-16,1.458902e-15,4.792130e+02,4.905050e+02,4.792130e-01,4.905050e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.25,mg_exact,cuda,double,383,3,6.910828e-11,7.068186e-16,5.149391e-15,4.003590e+02,4.099340e+02,4.003590e-01,4.099340e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.30,mg_exact,cuda,double,383,4,2.132169e-11,3.729671e-16,1.273287e-15,4.676180e+02,4.794590e+02,4.676180e-01,4.794590e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.35,mg_exact,cuda,double,383,4,3.792040e-10,1.402267e-15,9.131259e-15,4.676330e+02,4.781670e+02,4.676330e-01,4.781670e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.40,mg_exact,cuda,double,383,5,3.102197e-11,2.381317e-16,7.035388e-16,5.521550e+02,5.656450e+02,5.521550e-01,5.656450e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.45,mg_exact,cuda,double,383,5,1.961992e-10,7.646742e-16,4.413679e-15,5.459610e+02,5.568100e+02,5.459610e-01,5.568100e-01,1.000000e-09,15,5,true
3,bubble,W-exact,w_exact,w,exact,1.50,mg_exact,cuda,double,383,6,2.353053e-11,1.109450e-16,4.598101e-16,6.216660e+02,6.344360e+02,6.216660e-01,6.344360e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.00,mg_sor,cuda,double,383,5,8.798173e-11,7.328380e-16,2.522505e-15,5.337590e+02,5.617920e+02,5.337590e-01,5.617920e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.05,mg_sor,cuda,double,383,5,3.097754e-11,6.040307e-16,1.883910e-15,5.471640e+02,5.635710e+02,5.471640e-01,5.635710e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.10,mg_sor,cuda,double,383,4,7.930864e-10,3.795940e-15,2.632942e-14,4.596010e+02,4.696400e+02,4.596010e-01,4.696400e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.15,mg_sor,cuda,double,383,4,1.840814e-10,1.074105e-15,6.378578e-15,4.589080e+02,4.701530e+02,4.589080e-01,4.701530e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.20,mg_sor,cuda,double,383,4,1.668922e-11,4.617196e-16,1.448494e-15,4.581980e+02,4.673790e+02,4.581980e-01,4.673790e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.25,mg_sor,cuda,double,383,3,6.910842e-11,7.067624e-16,5.149323e-15,3.774530e+02,3.897560e+02,3.774530e-01,3.897560e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.30,mg_sor,cuda,double,383,4,2.132087e-11,3.704695e-16,1.222980e-15,4.588740e+02,4.748480e+02,4.588740e-01,4.748480e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.35,mg_sor,cuda,double,383,4,3.792038e-10,1.402377e-15,9.132669e-15,4.590200e+02,4.994310e+02,4.590200e-01,4.994310e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.40,mg_sor,cuda,double,383,5,3.102121e-11,2.268207e-16,7.032135e-16,5.401380e+02,5.500140e+02,5.401380e-01,5.500140e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.45,mg_sor,cuda,double,383,5,1.961995e-10,7.679956e-16,4.415413e-15,5.351610e+02,5.450720e+02,5.351610e-01,5.450720e-01,1.000000e-09,15,5,true
3,bubble,W-SOR,w_sor,w,sor,1.50,mg_sor,cuda,double,383,6,2.352742e-11,9.807866e-17,4.643638e-16,6.203510e+02,6.313080e+02,6.203510e-01,6.313080e-01,1.000000e-09,15,5,true
