dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_s,tol,max_iter,nu,converged,source
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,127,4,5.825043e-13,2.510046e-05,5.020092e-05,3.851000e+00,3.851000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,159,3,9.782565e-10,1.606412e-05,3.212823e-05,6.429000e+00,6.429000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,191,3,8.799377e-10,1.115557e-05,2.231114e-05,2.792000e+00,2.792000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,255,3,7.827353e-10,6.274972e-06,1.254994e-05,5.231000e+00,5.231000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,319,3,7.379269e-10,4.015971e-06,8.031942e-06,1.300900e+01,1.300900e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,383,3,7.135975e-10,2.788865e-06,5.577729e-06,5.820000e+00,5.820000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,511,3,6.895235e-10,1.568734e-06,3.137468e-06,1.080000e+01,1.080000e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,639,3,6.784569e-10,1.003989e-06,2.007978e-06,2.656700e+01,2.656700e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,767,3,6.724866e-10,6.972144e-07,1.394429e-06,1.230400e+01,1.230400e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,1023,3,6.668456e-10,3.921829e-07,7.843659e-07,2.304500e+01,2.304500e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,1279,3,6.647229e-10,2.509971e-07,5.019941e-07,5.558800e+01,5.558800e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,1535,3,6.644738e-10,1.743034e-07,3.486069e-07,2.858100e+01,2.858100e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,2047,3,6.681037e-10,9.804540e-08,1.960907e-07,5.652300e+01,5.652300e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,2559,3,6.792400e-10,6.274975e-08,1.254996e-07,1.329950e+02,1.329950e-01,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,3071,3,6.987386e-10,4.357681e-08,8.715369e-08,8.841900e+01,8.841900e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,4095,3,7.791353e-10,2.451223e-08,4.902452e-08,1.634110e+02,1.634110e-01,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,127,4,5.761086e-13,2.510046e-05,5.020092e-05,2.068000e+00,2.068000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,159,3,9.782544e-10,1.606412e-05,3.212823e-05,1.727000e+00,1.727000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,191,3,8.799452e-10,1.115557e-05,2.231114e-05,2.902000e+00,2.902000e-03,1.000000e-09,15,3,true,wrapper
