dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,exp,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,8191,15,1.140445e-08,2.967028e-10,5.403016e-10,1.399549e+03,1.408465e+03,1.399549e+00,1.408465e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,8191,15,1.185096e-08,2.965800e-10,5.397611e-10,1.369232e+03,1.377666e+03,1.369232e+00,1.377666e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,8191,15,1.231455e-08,2.975675e-10,5.422147e-10,1.379233e+03,1.388563e+03,1.379233e+00,1.388563e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,8191,15,1.292177e-08,3.010858e-10,5.486180e-10,1.372447e+03,1.384670e+03,1.372447e+00,1.384670e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,8191,15,1.352122e-08,2.986470e-10,5.442256e-10,1.391310e+03,1.400250e+03,1.391310e+00,1.400250e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,8191,15,1.431915e-08,2.959538e-10,5.392291e-10,1.374544e+03,1.400838e+03,1.374544e+00,1.400838e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,8191,15,1.565826e-08,3.027432e-10,5.520211e-10,1.373967e+03,1.396956e+03,1.373967e+00,1.396956e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,8191,15,1.709965e-08,2.954799e-10,5.377108e-10,1.369540e+03,1.382436e+03,1.369540e+00,1.382436e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,8191,15,1.865734e-08,2.969237e-10,5.402212e-10,1.384002e+03,1.393935e+03,1.384002e+00,1.393935e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,8191,15,1.992541e-08,2.963852e-10,5.392504e-10,1.380055e+03,1.390279e+03,1.380055e+00,1.390279e+00,1.000000e-09,15,5,false
2,exp,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,8191,15,2.236999e-08,2.941045e-10,5.346736e-10,1.418977e+03,1.429227e+03,1.418977e+00,1.429227e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,8191,15,1.140677e-08,2.969447e-10,5.408340e-10,1.379880e+03,1.394673e+03,1.379880e+00,1.394673e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,8191,15,1.185670e-08,2.965664e-10,5.398086e-10,1.373112e+03,1.386574e+03,1.373112e+00,1.386574e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,8191,15,1.231847e-08,2.973829e-10,5.414682e-10,1.388364e+03,1.398498e+03,1.388364e+00,1.398498e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,8191,15,1.292161e-08,3.006361e-10,5.478320e-10,1.374099e+03,1.383507e+03,1.374099e+00,1.383507e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,8191,15,1.352233e-08,2.982064e-10,5.432748e-10,1.373404e+03,1.382448e+03,1.373404e+00,1.382448e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,8191,15,1.432651e-08,2.965872e-10,5.400596e-10,1.378643e+03,1.394567e+03,1.378643e+00,1.394567e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,8191,15,1.565964e-08,3.026860e-10,5.517613e-10,1.383003e+03,1.393990e+03,1.383003e+00,1.393990e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,8191,15,1.710452e-08,2.951890e-10,5.370486e-10,1.418032e+03,1.428455e+03,1.418032e+00,1.428455e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,8191,15,1.865996e-08,2.964313e-10,5.389715e-10,1.430141e+03,1.452052e+03,1.430141e+00,1.452052e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,8191,15,1.992870e-08,2.960095e-10,5.385576e-10,1.365676e+03,1.375345e+03,1.365676e+00,1.375345e+00,1.000000e-09,15,5,false
2,exp,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,8191,15,2.236990e-08,2.943105e-10,5.347554e-10,1.381797e+03,1.392493e+03,1.381797e+00,1.392493e+00,1.000000e-09,15,5,false
2,exp,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,8191,15,1.140623e-08,2.971033e-10,5.409846e-10,3.287374e+03,3.382526e+03,3.287374e+00,3.382526e+00,1.000000e-09,15,5,false
2,exp,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,8191,15,1.185355e-08,2.964576e-10,5.400334e-10,3.330547e+03,3.420607e+03,3.330547e+00,3.420607e+00,1.000000e-09,15,5,false
2,exp,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,8191,15,1.231397e-08,2.973314e-10,5.415215e-10,3.362087e+03,3.482210e+03,3.362087e+00,3.482210e+00,1.000000e-09,15,5,false
2,exp,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,8191,15,1.292199e-08,3.003648e-10,5.475180e-10,3.365959e+03,3.460278e+03,3.365959e+00,3.460278e+00,1.000000e-09,15,5,false
