dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,cosine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,511,8,5.513826e-10,1.821024e-07,4.972155e-07,1.677854e+03,1.684524e+03,1.677854e+00,1.684524e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,511,8,1.498493e-10,1.821105e-07,4.972402e-07,1.757388e+03,1.766218e+03,1.757388e+00,1.766218e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,511,8,3.382755e-11,1.821129e-07,4.972479e-07,1.667489e+03,1.676023e+03,1.667489e+00,1.676023e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,511,7,2.275140e-10,1.821090e-07,4.972352e-07,1.476418e+03,1.484385e+03,1.476418e+00,1.484385e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,511,7,3.151633e-11,1.821130e-07,4.972480e-07,1.512485e+03,1.520771e+03,1.512485e+00,1.520771e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,511,6,1.522408e-10,1.821101e-07,4.972392e-07,1.331505e+03,1.339977e+03,1.331505e+00,1.339977e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,511,5,9.428633e-10,1.821018e-07,4.972167e-07,1.223432e+03,1.231947e+03,1.223432e+00,1.231947e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,511,6,3.059649e-10,1.821137e-07,4.972503e-07,1.324830e+03,1.332517e+03,1.324830e+00,1.332517e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,511,7,8.259414e-11,1.821137e-07,4.972502e-07,1.448334e+03,1.456765e+03,1.448334e+00,1.456765e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,511,8,2.482483e-11,1.821137e-07,4.972503e-07,1.639815e+03,1.651174e+03,1.639815e+00,1.651174e+00,1.000000e-09,15,5,true
3,cosine,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,511,8,2.861433e-10,1.821136e-07,4.972505e-07,1.606942e+03,1.650432e+03,1.606942e+00,1.650432e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,511,8,5.513820e-10,1.821024e-07,4.972155e-07,1.607622e+03,1.614662e+03,1.607622e+00,1.614662e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,511,8,1.498521e-10,1.821105e-07,4.972402e-07,1.614802e+03,1.622432e+03,1.614802e+00,1.622432e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,511,8,3.382677e-11,1.821129e-07,4.972479e-07,1.596859e+03,1.606981e+03,1.596859e+00,1.606981e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,511,7,2.275097e-10,1.821090e-07,4.972352e-07,1.451357e+03,1.460058e+03,1.451357e+00,1.460058e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,511,7,3.151781e-11,1.821130e-07,4.972480e-07,1.430874e+03,1.440975e+03,1.430874e+00,1.440975e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,511,6,1.522413e-10,1.821101e-07,4.972392e-07,1.332406e+03,1.342055e+03,1.332406e+00,1.342055e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,511,5,9.428655e-10,1.821018e-07,4.972167e-07,1.179331e+03,1.191030e+03,1.179331e+00,1.191030e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,511,6,3.059642e-10,1.821137e-07,4.972503e-07,1.297894e+03,1.306819e+03,1.297894e+00,1.306819e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,511,7,8.259232e-11,1.821137e-07,4.972502e-07,1.471477e+03,1.481027e+03,1.471477e+00,1.481027e+00,1.000000e-09,15,5,true
3,cosine,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,511,8,2.482784e-11,1.821137e-07,4.972503e-07,1.612550e+03,1.628543e+03,1.612550e+00,1.628543e+00,1.000000e-09,15,5,true
