dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,exp,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,6143,15,6.504388e-09,5.269770e-10,9.570904e-10,6.561850e+02,6.631780e+02,6.561850e-01,6.631780e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,6143,15,6.790073e-09,5.263697e-10,9.561916e-10,7.015560e+02,7.135890e+02,7.015560e-01,7.135890e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,6143,15,7.083489e-09,5.262945e-10,9.557972e-10,7.027790e+02,7.174750e+02,7.027790e-01,7.174750e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,6143,15,7.460770e-09,5.270475e-10,9.570433e-10,6.851500e+02,6.912120e+02,6.851500e-01,6.912120e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,6143,15,7.836837e-09,5.259901e-10,9.550152e-10,6.548010e+02,6.604320e+02,6.548010e-01,6.604320e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,6143,15,8.279877e-09,5.246259e-10,9.519221e-10,6.640360e+02,6.707500e+02,6.640360e-01,6.707500e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,6143,15,9.023267e-09,5.290300e-10,9.609753e-10,6.558680e+02,6.634100e+02,6.558680e-01,6.634100e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,6143,15,9.794608e-09,5.251511e-10,9.535297e-10,6.559250e+02,6.631300e+02,6.559250e-01,6.631300e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,6143,15,1.067288e-08,5.258998e-10,9.549512e-10,6.610010e+02,6.866840e+02,6.610010e-01,6.866840e-01,1.000000e-09,15,4,false
2,exp,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,6143,15,1.131709e-08,5.273530e-10,9.575416e-10,6.547090e+02,6.624240e+02,6.547090e-01,6.624240e-01,1.000000e-09,15,4,false
