dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,sine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,2047,8,1.310092e-10,9.800831e-08,1.960166e-07,2.321700e+01,2.766300e+01,2.321700e-02,2.766300e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,2047,7,5.785410e-10,9.785476e-08,1.957097e-07,2.056300e+01,2.522400e+01,2.056300e-02,2.522400e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,2047,7,1.404923e-10,9.801346e-08,1.960270e-07,2.433800e+01,4.015400e+01,2.433800e-02,4.015400e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,2047,6,3.385306e-10,9.795820e-08,1.959164e-07,1.959300e+01,2.457900e+01,1.959300e-02,2.457900e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,2047,5,5.539267e-10,9.797280e-08,1.959450e-07,1.849900e+01,3.360000e+01,1.849900e-02,3.360000e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,2047,6,2.578925e-10,9.804570e-08,1.960928e-07,1.985400e+01,4.236200e+01,1.985400e-02,4.236200e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,2047,7,2.971978e-10,9.804661e-08,1.960914e-07,2.274800e+01,2.767200e+01,2.274800e-02,2.767200e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,2047,8,3.241526e-10,9.804214e-08,1.960864e-07,2.265000e+01,3.015300e+01,2.265000e-02,3.015300e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,2047,9,3.804596e-10,9.805380e-08,1.961050e-07,2.487500e+01,3.044200e+01,2.487500e-02,3.044200e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,2047,10,5.102211e-10,9.802856e-08,1.960608e-07,2.706500e+01,3.158700e+01,2.706500e-02,3.158700e-02,1.000000e-09,15,2,true
2,sine,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,2047,11,8.277539e-10,9.808694e-08,1.961675e-07,2.785400e+01,3.111100e+01,2.785400e-02,3.111100e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,2047,8,1.311575e-10,9.800826e-08,1.960165e-07,2.222100e+01,2.535800e+01,2.222100e-02,2.535800e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,2047,7,5.786180e-10,9.785472e-08,1.957095e-07,2.146800e+01,3.033500e+01,2.146800e-02,3.033500e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,2047,7,1.403161e-10,9.801343e-08,1.960269e-07,2.146000e+01,2.384000e+01,2.146000e-02,2.384000e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,2047,6,3.387348e-10,9.795819e-08,1.959164e-07,1.973400e+01,2.197300e+01,1.973400e-02,2.197300e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,2047,5,5.540367e-10,9.797283e-08,1.959451e-07,1.776300e+01,2.024200e+01,1.776300e-02,2.024200e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.25,mg_sor,cuda,double,2047,6,2.577467e-10,9.804568e-08,1.960927e-07,1.950400e+01,2.497200e+01,1.950400e-02,2.497200e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.30,mg_sor,cuda,double,2047,7,2.968942e-10,9.804661e-08,1.960914e-07,2.147300e+01,2.505100e+01,2.147300e-02,2.505100e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.35,mg_sor,cuda,double,2047,8,3.242152e-10,9.804214e-08,1.960864e-07,2.331800e+01,3.655000e+01,2.331800e-02,3.655000e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.40,mg_sor,cuda,double,2047,9,3.805132e-10,9.805378e-08,1.961049e-07,3.138700e+01,3.506700e+01,3.138700e-02,3.506700e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.45,mg_sor,cuda,double,2047,10,5.102715e-10,9.802855e-08,1.960608e-07,2.618200e+01,3.315200e+01,2.618200e-02,3.315200e-02,1.000000e-09,15,2,true
2,sine,V-SOR,v_sor,v,sor,1.50,mg_sor,cuda,double,2047,11,8.281074e-10,9.808696e-08,1.961675e-07,2.624400e+01,3.067100e+01,2.624400e-02,3.067100e-02,1.000000e-09,15,2,true
2,sine,W-exact,w_exact,w,exact,1.00,mg_exact,cuda,double,2047,2,7.262869e-11,9.804503e-08,1.960901e-07,6.341400e+01,8.225900e+01,6.341400e-02,8.225900e-02,1.000000e-09,15,2,true
2,sine,W-exact,w_exact,w,exact,1.05,mg_exact,cuda,double,2047,3,7.901969e-11,9.804580e-08,1.960915e-07,9.400500e+01,1.161930e+02,9.400500e-02,1.161930e-01,1.000000e-09,15,2,true
2,sine,W-exact,w_exact,w,exact,1.10,mg_exact,cuda,double,2047,3,1.182465e-10,9.804579e-08,1.960916e-07,8.983300e+01,1.032210e+02,8.983300e-02,1.032210e-01,1.000000e-09,15,2,true
2,sine,W-exact,w_exact,w,exact,1.15,mg_exact,cuda,double,2047,4,9.181637e-11,9.804590e-08,1.960919e-07,1.085020e+02,1.264320e+02,1.085020e-01,1.264320e-01,1.000000e-09,15,2,true
2,sine,W-exact,w_exact,w,exact,1.20,mg_exact,cuda,double,2047,4,1.487785e-10,9.804577e-08,1.960916e-07,1.090380e+02,1.238590e+02,1.090380e-01,1.238590e-01,1.000000e-09,15,2,true
2,sine,W-exact,w_exact,w,exact,1.25,mg_exact,cuda,double,2047,5,1.025864e-10,9.804564e-08,1.960913e-07,1.387980e+02,1.573030e+02,1.387980e-01,1.573030e-01,1.000000e-09,15,2,true
2,sine,W-exact,w_exact,w,exact,1.30,mg_exact,cuda,double,2047,5,2.941643e-10,9.804593e-08,1.960919e-07,1.335830e+02,1.625490e+02,1.335830e-01,1.625490e-01,1.000000e-09,15,2,true
